order date,Product Name,Category,Units Sold,Price, Revenue ,Discount,Units Returned,Location,Platform,,,,,
5/6/2024,Whey Protein,Protein,163,19.82," ? 3,230.66 ",0.08,2,USA,Walmart,,,,,
5/6/2024,Vitamin C,Vitamin,157,57.19," ? 8,978.83 ",0.09,2,USA,Amazon,,,,,
5/6/2024,Fish Oil,Omega,151,52.31," ? 7,898.81 ",0.2,1,Canada,iHerb,,,,,
5/6/2024,Multivitamin,Vitamin,153,44.49," ? 6,806.97 ",0.08,3,Canada,Walmart,,,,,
5/6/2024,Pre-Workout,Performance,139,23.43," ? 3,256.77 ",0.05,1,Canada,Amazon,,,,,
5/6/2024,BCAA,Amino Acid,138,22.07," ? 3,045.66 ",0.18,1,Canada,iHerb,,,,,
5/6/2024,Creatine,Performance,166,29.32," ? 4,867.12 ",0.19,4,UK,iHerb,,,,,
5/6/2024,Zinc,Mineral,139,33.32," ? 4,631.48 ",0.14,1,UK,iHerb,,,,,
5/6/2024,Collagen Peptides,Protein,164,31.91," ? 5,233.24 ",0.12,1,USA,Amazon,,,,,
5/6/2024,Magnesium,Mineral,146,39.01," ? 5,695.46 ",0.16,1,UK,Walmart,,,,,
5/6/2024,Ashwagandha,Herbal,143,16.64," ? 2,379.52 ",0.06,0,UK,Walmart,,,,,
5/6/2024,Melatonin,Sleep Aid,128,10.98," ? 1,405.44 ",0.06,2,USA,Walmart,,,,,
5/6/2024,Biotin,Vitamin,125,55.66," ? 6,957.50 ",0.2,1,USA,Amazon,,,,,
5/6/2024,Green Tea Extract,Fat Burner,172,13.63," ? 2,344.36 ",0.25,3,Canada,Amazon,,,,,
5/6/2024,Iron Supplement,Mineral,149,43.56," ? 6,490.44 ",0.05,0,Canada,iHerb,,,,,
5/6/2024,Electrolyte Powder,Hydration,149,10.5," ? 1,564.50 ",0.2,0,USA,Walmart,,,,,
5/13/2024,Whey Protein,Protein,149,44.34," ? 6,606.66 ",0.01,1,Canada,iHerb,,,,,
5/13/2024,Vitamin C,Vitamin,153,16.75," ? 2,562.75 ",0.17,1,USA,Walmart,,,,,
5/13/2024,Fish Oil,Omega,136,55.63," ? 7,565.68 ",0,2,USA,iHerb,,,,,
5/13/2024,Multivitamin,Vitamin,128,17.53," ? 2,243.84 ",0.11,2,UK,Amazon,,,,,
5/13/2024,Pre-Workout,Performance,142,30.56," ? 4,339.52 ",0.06,1,UK,iHerb,,,,,
5/13/2024,BCAA,Amino Acid,162,52.33," ? 8,477.46 ",0.08,3,USA,Walmart,,,,,
5/13/2024,Creatine,Performance,139,57.42," ? 7,981.38 ",0,1,Canada,iHerb,,,,,
5/13/2024,Zinc,Mineral,155,18.8," ? 2,914.00 ",0.24,2,Canada,Amazon,,,,,
5/13/2024,Collagen Peptides,Protein,136,49.16," ? 6,685.76 ",0.02,0,UK,Amazon,,,,,
5/13/2024,Magnesium,Mineral,153,44.34," ? 6,784.02 ",0.1,2,USA,iHerb,,,,,
5/13/2024,Ashwagandha,Herbal,157,44.31," ? 6,956.67 ",0.17,1,USA,Amazon,,,,,
5/13/2024,Melatonin,Sleep Aid,151,45.01," ? 6,796.51 ",0.25,0,Canada,iHerb,,,,,
5/13/2024,Biotin,Vitamin,126,47.15," ? 5,940.90 ",0.03,1,UK,iHerb,,,,,
5/13/2024,Green Tea Extract,Fat Burner,144,20.78," ? 2,992.32 ",0.22,2,UK,Walmart,,,,,
5/13/2024,Iron Supplement,Mineral,176,16.2," ? 2,851.20 ",0.04,5,Canada,Walmart,,,,,
5/13/2024,Electrolyte Powder,Hydration,158,45.19," ? 7,140.02 ",0.1,1,UK,Amazon,,,,,
5/20/2024,Whey Protein,Protein,136,13.19," ? 1,793.84 ",0.07,1,UK,iHerb,,,,,
5/20/2024,Vitamin C,Vitamin,136,10.59," ? 1,440.24 ",0.08,3,UK,iHerb,,,,,
5/20/2024,Fish Oil,Omega,143,33.66," ? 4,813.38 ",0.14,2,Canada,Amazon,,,,,
5/20/2024,Multivitamin,Vitamin,138,47.88," ? 6,607.44 ",0.18,0,USA,Walmart,,,,,
5/20/2024,Pre-Workout,Performance,165,20.66," ? 3,408.90 ",0.02,2,UK,iHerb,,,,,
5/20/2024,BCAA,Amino Acid,158,11.41," ? 1,802.78 ",0.1,2,USA,iHerb,,,,,
5/20/2024,Creatine,Performance,158,40.53," ? 6,403.74 ",0.03,2,Canada,iHerb,,,,,
5/20/2024,Zinc,Mineral,166,47.54," ? 7,891.64 ",0.21,2,Canada,Amazon,,,,,
5/20/2024,Collagen Peptides,Protein,141,32.54," ? 4,588.14 ",0.03,0,Canada,iHerb,,,,,
5/20/2024,Magnesium,Mineral,155,14.72," ? 2,281.60 ",0.19,3,UK,iHerb,,,,,
5/20/2024,Ashwagandha,Herbal,158,44.49," ? 7,029.42 ",0,1,Canada,Amazon,,,,,
5/20/2024,Melatonin,Sleep Aid,146,29.52," ? 4,309.92 ",0,1,UK,Amazon,,,,,
5/20/2024,Biotin,Vitamin,150,57.05," ? 8,557.50 ",0.05,0,USA,Amazon,,,,,
5/20/2024,Green Tea Extract,Fat Burner,136,10.3," ? 1,400.80 ",0.03,1,UK,Amazon,,,,,
5/20/2024,Iron Supplement,Mineral,140,27.99," ? 3,918.60 ",0.07,1,Canada,Walmart,,,,,
5/20/2024,Electrolyte Powder,Hydration,145,53.84," ? 7,806.80 ",0.1,2,UK,Walmart,,,,,
5/27/2024,Whey Protein,Protein,130,58.64," ? 7,623.20 ",0.13,1,Canada,Amazon,,,,,
5/27/2024,Vitamin C,Vitamin,138,39.52," ? 5,453.76 ",0.16,0,Canada,iHerb,,,,,
5/27/2024,Fish Oil,Omega,152,20.38," ? 3,097.76 ",0.05,1,USA,Amazon,,,,,
5/27/2024,Multivitamin,Vitamin,158,52.29," ? 8,261.82 ",0.07,3,UK,Walmart,,,,,
5/27/2024,Pre-Workout,Performance,159,14.76," ? 2,346.84 ",0.06,4,USA,Amazon,,,,,
5/27/2024,BCAA,Amino Acid,143,19.48," ? 2,785.64 ",0.2,1,Canada,Walmart,,,,,
5/27/2024,Creatine,Performance,144,31.69," ? 4,563.36 ",0.1,1,UK,Amazon,,,,,
5/27/2024,Zinc,Mineral,162,49.92," ? 8,087.04 ",0.03,3,USA,Amazon,,,,,
5/27/2024,Collagen Peptides,Protein,133,57.39," ? 7,632.87 ",0.2,1,UK,iHerb,,,,,
5/27/2024,Magnesium,Mineral,154,47.72," ? 7,348.88 ",0.06,0,UK,Amazon,,,,,
5/27/2024,Ashwagandha,Herbal,160,16.75," ? 2,680.00 ",0.08,1,UK,Amazon,,,,,
5/27/2024,Melatonin,Sleep Aid,151,55.16," ? 8,329.16 ",0.13,3,UK,Amazon,,,,,
5/27/2024,Biotin,Vitamin,147,21.63," ? 3,179.61 ",0.17,1,USA,iHerb,,,,,
5/27/2024,Green Tea Extract,Fat Burner,156,11.12," ? 1,734.72 ",0.01,1,USA,iHerb,,,,,
5/27/2024,Iron Supplement,Mineral,138,37.61," ? 5,190.18 ",0.15,1,UK,Walmart,,,,,
5/27/2024,Electrolyte Powder,Hydration,155,59.9," ? 9,284.50 ",0.21,2,UK,Amazon,,,,,
6/3/2024,Whey Protein,Protein,138,56.88," ? 7,849.44 ",0.05,1,Canada,Amazon,,,,,
6/3/2024,Vitamin C,Vitamin,135,30.33," ? 4,094.55 ",0.02,3,Canada,iHerb,,,,,
6/3/2024,Fish Oil,Omega,152,27.2," ? 4,134.40 ",0.07,1,USA,Walmart,,,,,
6/3/2024,Multivitamin,Vitamin,144,48.68," ? 7,009.92 ",0.17,1,Canada,Walmart,,,,,
6/3/2024,Pre-Workout,Performance,151,13.41," ? 2,024.91 ",0.02,2,UK,iHerb,,,,,
6/3/2024,BCAA,Amino Acid,155,47.26," ? 7,325.30 ",0.16,3,USA,Walmart,,,,,
6/3/2024,Creatine,Performance,136,14.18," ? 1,928.48 ",0.14,1,Canada,iHerb,,,,,
6/3/2024,Zinc,Mineral,146,10.22," ? 1,492.12 ",0.13,0,UK,Walmart,,,,,
6/3/2024,Collagen Peptides,Protein,159,51.58," ? 8,201.22 ",0.21,3,USA,Walmart,,,,,
6/3/2024,Magnesium,Mineral,136,10.72," ? 1,457.92 ",0.21,2,UK,iHerb,,,,,
6/3/2024,Ashwagandha,Herbal,151,14.72," ? 2,222.72 ",0.13,1,Canada,Walmart,,,,,
6/3/2024,Melatonin,Sleep Aid,144,26.26," ? 3,781.44 ",0.18,2,USA,Amazon,,,,,
6/3/2024,Biotin,Vitamin,133,49.53," ? 6,587.49 ",0.05,1,USA,Walmart,,,,,
6/3/2024,Green Tea Extract,Fat Burner,154,48.93," ? 7,535.22 ",0.07,0,UK,Walmart,,,,,
6/3/2024,Iron Supplement,Mineral,152,56.01," ? 8,513.52 ",0.22,1,USA,iHerb,,,,,
6/3/2024,Electrolyte Powder,Hydration,145,23.38," ? 3,390.10 ",0.14,2,Canada,Amazon,,,,,
6/10/2024,Whey Protein,Protein,143,33.77," ? 4,829.11 ",0.02,2,Canada,Amazon,,,,,
6/10/2024,Vitamin C,Vitamin,151,25.02," ? 3,778.02 ",0.23,0,UK,Walmart,,,,,
6/10/2024,Fish Oil,Omega,166,54.03," ? 8,968.98 ",0.18,0,USA,Amazon,,,,,
6/10/2024,Multivitamin,Vitamin,163,11.62," ? 1,894.06 ",0.03,2,USA,Walmart,,,,,
6/10/2024,Pre-Workout,Performance,156,46.01," ? 7,177.56 ",0.16,2,USA,Walmart,,,,,
6/10/2024,BCAA,Amino Acid,153,55.62," ? 8,509.86 ",0,1,UK,Amazon,,,,,
6/10/2024,Creatine,Performance,158,11.24," ? 1,775.92 ",0.02,2,UK,Walmart,,,,,
6/10/2024,Zinc,Mineral,150,22.83," ? 3,424.50 ",0.01,1,Canada,iHerb,,,,,
6/10/2024,Collagen Peptides,Protein,148,14.37," ? 2,126.76 ",0.18,3,USA,iHerb,,,,,
6/10/2024,Magnesium,Mineral,174,12.64," ? 2,199.36 ",0.19,0,Canada,iHerb,,,,,
6/10/2024,Ashwagandha,Herbal,156,46.29," ? 7,221.24 ",0.24,2,USA,iHerb,,,,,
6/10/2024,Melatonin,Sleep Aid,157,56.24," ? 8,829.68 ",0.04,3,USA,Walmart,,,,,
6/10/2024,Biotin,Vitamin,143,51.33," ? 7,340.19 ",0,3,Canada,Amazon,,,,,
6/10/2024,Green Tea Extract,Fat Burner,141,44.57," ? 6,284.37 ",0.17,1,UK,iHerb,,,,,
6/10/2024,Iron Supplement,Mineral,137,40.02," ? 5,482.74 ",0.12,0,Canada,iHerb,,,,,
6/10/2024,Electrolyte Powder,Hydration,135,53.15," ? 7,175.25 ",0.01,4,UK,iHerb,,,,,
6/17/2024,Whey Protein,Protein,138,38.85," ? 5,361.30 ",0.02,2,Canada,Walmart,,,,,
6/17/2024,Vitamin C,Vitamin,165,49.99," ? 8,248.35 ",0.1,0,USA,Amazon,,,,,
6/17/2024,Fish Oil,Omega,132,37.21," ? 4,911.72 ",0.01,1,UK,Walmart,,,,,
6/17/2024,Multivitamin,Vitamin,163,34.44," ? 5,613.72 ",0.22,0,Canada,iHerb,,,,,
6/17/2024,Pre-Workout,Performance,170,45.41," ? 7,719.70 ",0.2,2,USA,Walmart,,,,,
6/17/2024,BCAA,Amino Acid,156,27.77," ? 4,332.12 ",0.14,1,Canada,Walmart,,,,,
6/17/2024,Creatine,Performance,148,16.14," ? 2,388.72 ",0.08,3,UK,iHerb,,,,,
6/17/2024,Zinc,Mineral,146,18.76," ? 2,738.96 ",0.11,0,UK,Amazon,,,,,
6/17/2024,Collagen Peptides,Protein,135,40.37," ? 5,449.95 ",0.05,1,USA,Walmart,,,,,
6/17/2024,Magnesium,Mineral,165,10.96," ? 1,808.40 ",0.16,0,Canada,iHerb,,,,,
6/17/2024,Ashwagandha,Herbal,149,38.65," ? 5,758.85 ",0.02,3,UK,iHerb,,,,,
6/17/2024,Melatonin,Sleep Aid,154,38.13," ? 5,872.02 ",0.03,0,UK,Walmart,,,,,
6/17/2024,Biotin,Vitamin,155,39.18," ? 6,072.90 ",0.05,2,UK,Amazon,,,,,
6/17/2024,Green Tea Extract,Fat Burner,124,37.7," ? 4,674.80 ",0.16,3,Canada,Amazon,,,,,
6/17/2024,Iron Supplement,Mineral,158,12.45," ? 1,967.10 ",0.21,1,Canada,Walmart,,,,,
6/17/2024,Electrolyte Powder,Hydration,162,29.88," ? 4,840.56 ",0.18,3,Canada,Amazon,,,,,
6/24/2024,Whey Protein,Protein,130,49.65," ? 6,454.50 ",0.08,1,USA,Walmart,,,,,
6/24/2024,Vitamin C,Vitamin,121,33.85," ? 4,095.85 ",0.02,0,UK,iHerb,,,,,
6/24/2024,Fish Oil,Omega,164,41.68," ? 6,835.52 ",0.05,3,UK,Walmart,,,,,
6/24/2024,Multivitamin,Vitamin,166,55.63," ? 9,234.58 ",0.21,2,Canada,Amazon,,,,,
6/24/2024,Pre-Workout,Performance,159,23.54," ? 3,742.86 ",0.02,0,Canada,Walmart,,,,,
6/24/2024,BCAA,Amino Acid,136,21.99," ? 2,990.64 ",0.24,1,USA,Amazon,,,,,
6/24/2024,Creatine,Performance,140,20.95," ? 2,933.00 ",0.25,3,UK,Walmart,,,,,
6/24/2024,Zinc,Mineral,158,43.53," ? 6,877.74 ",0.16,1,Canada,iHerb,,,,,
6/24/2024,Collagen Peptides,Protein,160,34.47," ? 5,515.20 ",0,4,UK,Walmart,,,,,
6/24/2024,Magnesium,Mineral,159,27.08," ? 4,305.72 ",0.04,2,USA,iHerb,,,,,
6/24/2024,Ashwagandha,Herbal,175,20.65," ? 3,613.75 ",0.09,2,USA,iHerb,,,,,
6/24/2024,Melatonin,Sleep Aid,154,37.71," ? 5,807.34 ",0.09,3,UK,Amazon,,,,,
6/24/2024,Biotin,Vitamin,129,48.78," ? 6,292.62 ",0.02,2,UK,Amazon,,,,,
6/24/2024,Green Tea Extract,Fat Burner,163,10.65," ? 1,735.95 ",0.05,1,Canada,Amazon,,,,,
6/24/2024,Iron Supplement,Mineral,155,56.48," ? 8,754.40 ",0.19,1,Canada,iHerb,,,,,
6/24/2024,Electrolyte Powder,Hydration,146,58.55," ? 8,548.30 ",0.13,3,Canada,Amazon,,,,,
7/1/2024,Whey Protein,Protein,144,12.69," ? 1,827.36 ",0.25,3,UK,iHerb,,,,,
7/1/2024,Vitamin C,Vitamin,145,47.61," ? 6,903.45 ",0.23,1,USA,Amazon,,,,,
7/1/2024,Fish Oil,Omega,149,48.93," ? 7,290.57 ",0.1,3,UK,iHerb,,,,,
7/1/2024,Multivitamin,Vitamin,138,34.66," ? 4,783.08 ",0.11,1,UK,Amazon,,,,,
7/1/2024,Pre-Workout,Performance,152,18.76," ? 2,851.52 ",0.19,1,UK,Amazon,,,,,
7/1/2024,BCAA,Amino Acid,150,55.48," ? 8,322.00 ",0.18,0,UK,Amazon,,,,,
7/1/2024,Creatine,Performance,149,37.37," ? 5,568.13 ",0.11,1,UK,Amazon,,,,,
7/1/2024,Zinc,Mineral,156,15.25," ? 2,379.00 ",0.01,1,UK,iHerb,,,,,
7/1/2024,Collagen Peptides,Protein,146,24.64," ? 3,597.44 ",0.25,1,UK,iHerb,,,,,
7/1/2024,Magnesium,Mineral,148,23.03," ? 3,408.44 ",0.01,1,Canada,Walmart,,,,,
7/1/2024,Ashwagandha,Herbal,159,28.4," ? 4,515.60 ",0,3,USA,Amazon,,,,,
7/1/2024,Melatonin,Sleep Aid,161,28.24," ? 4,546.64 ",0.24,1,USA,Amazon,,,,,
7/1/2024,Biotin,Vitamin,151,39.81," ? 6,011.31 ",0.24,6,UK,Walmart,,,,,
7/1/2024,Green Tea Extract,Fat Burner,160,34.72," ? 5,555.20 ",0.09,5,UK,iHerb,,,,,
7/1/2024,Iron Supplement,Mineral,158,10.61," ? 1,676.38 ",0.13,5,UK,Amazon,,,,,
7/1/2024,Electrolyte Powder,Hydration,151,11.1," ? 1,676.10 ",0.09,3,USA,Walmart,,,,,
7/8/2024,Whey Protein,Protein,158,39.53," ? 6,245.74 ",0.13,2,Canada,Walmart,,,,,
7/8/2024,Vitamin C,Vitamin,147,16.08," ? 2,363.76 ",0.07,3,Canada,Walmart,,,,,
7/8/2024,Fish Oil,Omega,169,11.58," ? 1,957.02 ",0.23,2,UK,iHerb,,,,,
7/8/2024,Multivitamin,Vitamin,147,31.49," ? 4,629.03 ",0.12,3,USA,Walmart,,,,,
7/8/2024,Pre-Workout,Performance,136,10.14," ? 1,379.04 ",0.08,0,UK,Walmart,,,,,
7/8/2024,BCAA,Amino Acid,139,21.36," ? 2,969.04 ",0.08,0,UK,Amazon,,,,,
7/8/2024,Creatine,Performance,154,14.85," ? 2,286.90 ",0.15,6,Canada,Amazon,,,,,
7/8/2024,Zinc,Mineral,176,49.77," ? 8,759.52 ",0.09,0,Canada,Amazon,,,,,
7/8/2024,Collagen Peptides,Protein,142,36.16," ? 5,134.72 ",0.17,2,Canada,iHerb,,,,,
7/8/2024,Magnesium,Mineral,140,25.42," ? 3,558.80 ",0.09,7,UK,iHerb,,,,,
7/8/2024,Ashwagandha,Herbal,157,29.49," ? 4,629.93 ",0.12,1,UK,Walmart,,,,,
7/8/2024,Melatonin,Sleep Aid,163,24.78," ? 4,039.14 ",0.19,3,UK,Walmart,,,,,
7/8/2024,Biotin,Vitamin,147,12.94," ? 1,902.18 ",0.13,0,UK,Amazon,,,,,
7/8/2024,Green Tea Extract,Fat Burner,143,54.8," ? 7,836.40 ",0.03,2,UK,iHerb,,,,,
7/8/2024,Iron Supplement,Mineral,150,42.58," ? 6,387.00 ",0.15,1,USA,Walmart,,,,,
7/8/2024,Electrolyte Powder,Hydration,172,59.53," ? 10,239.16 ",0.13,0,UK,Walmart,,,,,
7/15/2024,Whey Protein,Protein,149,39.86," ? 5,939.14 ",0.17,1,Canada,iHerb,,,,,
7/15/2024,Vitamin C,Vitamin,131,14.07," ? 1,843.17 ",0.17,2,Canada,Amazon,,,,,
7/15/2024,Fish Oil,Omega,183,36.62," ? 6,701.46 ",0.14,4,Canada,iHerb,,,,,
7/15/2024,Multivitamin,Vitamin,154,31.82," ? 4,900.28 ",0.16,2,UK,Walmart,,,,,
7/15/2024,Pre-Workout,Performance,165,57.58," ? 9,500.70 ",0.01,5,UK,iHerb,,,,,
7/15/2024,BCAA,Amino Acid,165,46.75," ? 7,713.75 ",0.02,0,UK,iHerb,,,,,
7/15/2024,Creatine,Performance,131,37.37," ? 4,895.47 ",0.05,3,UK,Amazon,,,,,
7/15/2024,Zinc,Mineral,148,42.64," ? 6,310.72 ",0.08,1,Canada,Walmart,,,,,
7/15/2024,Collagen Peptides,Protein,144,39.31," ? 5,660.64 ",0.06,2,UK,iHerb,,,,,
7/15/2024,Magnesium,Mineral,124,31.96," ? 3,963.04 ",0.18,3,Canada,iHerb,,,,,
7/15/2024,Ashwagandha,Herbal,159,17.55," ? 2,790.45 ",0.2,1,UK,Walmart,,,,,
7/15/2024,Melatonin,Sleep Aid,128,24.59," ? 3,147.52 ",0.01,3,Canada,Amazon,,,,,
7/15/2024,Biotin,Vitamin,149,45.82," ? 6,827.18 ",0.22,0,USA,iHerb,,,,,
7/15/2024,Green Tea Extract,Fat Burner,157,20.5," ? 3,218.50 ",0.12,0,UK,Amazon,,,,,
7/15/2024,Iron Supplement,Mineral,159,15.41," ? 2,450.19 ",0.2,2,Canada,Amazon,,,,,
7/15/2024,Electrolyte Powder,Hydration,144,10," ? 1,440.00 ",0.23,1,Canada,iHerb,,,,,
7/22/2024,Whey Protein,Protein,154,38.07," ? 5,862.78 ",0.21,2,USA,iHerb,,,,,
7/22/2024,Vitamin C,Vitamin,169,18.56," ? 3,136.64 ",0.23,2,Canada,Walmart,,,,,
7/22/2024,Fish Oil,Omega,128,21.95," ? 2,809.60 ",0.16,2,UK,iHerb,,,,,
7/22/2024,Multivitamin,Vitamin,157,40.39," ? 6,341.23 ",0.24,5,Canada,iHerb,,,,,
7/22/2024,Pre-Workout,Performance,155,20.02," ? 3,103.10 ",0.06,4,UK,Amazon,,,,,
7/22/2024,BCAA,Amino Acid,134,31.03," ? 4,158.02 ",0.15,1,Canada,Amazon,,,,,
7/22/2024,Creatine,Performance,142,55.75," ? 7,916.50 ",0.1,1,Canada,Amazon,,,,,
7/22/2024,Zinc,Mineral,157,29.11," ? 4,570.27 ",0.1,1,Canada,Amazon,,,,,
7/22/2024,Collagen Peptides,Protein,140,44.32," ? 6,204.80 ",0.19,2,Canada,Amazon,,,,,
7/22/2024,Magnesium,Mineral,145,10.33," ? 1,497.85 ",0.12,2,UK,iHerb,,,,,
7/22/2024,Ashwagandha,Herbal,155,42.23," ? 6,545.65 ",0.23,2,Canada,Walmart,,,,,
7/22/2024,Melatonin,Sleep Aid,158,11.87," ? 1,875.46 ",0.09,2,UK,iHerb,,,,,
7/22/2024,Biotin,Vitamin,162,58," ? 9,396.00 ",0.07,2,UK,Amazon,,,,,
7/22/2024,Green Tea Extract,Fat Burner,147,50.13," ? 7,369.11 ",0.07,0,USA,iHerb,,,,,
7/22/2024,Iron Supplement,Mineral,151,49.86," ? 7,528.86 ",0.24,0,USA,iHerb,,,,,
7/22/2024,Electrolyte Powder,Hydration,153,59.29," ? 9,071.37 ",0.24,2,USA,Amazon,,,,,
7/29/2024,Whey Protein,Protein,151,29.21," ? 4,410.71 ",0.15,2,Canada,iHerb,,,,,
7/29/2024,Vitamin C,Vitamin,155,31.46," ? 4,876.30 ",0.18,0,Canada,iHerb,,,,,
7/29/2024,Fish Oil,Omega,136,54.54," ? 7,417.44 ",0.02,2,UK,Walmart,,,,,
7/29/2024,Multivitamin,Vitamin,140,55.8," ? 7,812.00 ",0.15,0,Canada,Amazon,,,,,
7/29/2024,Pre-Workout,Performance,142,31.36," ? 4,453.12 ",0.15,1,Canada,Amazon,,,,,
7/29/2024,BCAA,Amino Acid,146,44.31," ? 6,469.26 ",0.18,1,USA,Walmart,,,,,
7/29/2024,Creatine,Performance,161,56.03," ? 9,020.83 ",0.04,1,Canada,iHerb,,,,,
7/29/2024,Zinc,Mineral,165,10.17," ? 1,678.05 ",0.22,1,Canada,Walmart,,,,,
7/29/2024,Collagen Peptides,Protein,147,52.41," ? 7,704.27 ",0.08,3,UK,iHerb,,,,,
7/29/2024,Magnesium,Mineral,154,26.28," ? 4,047.12 ",0.06,2,UK,Walmart,,,,,
7/29/2024,Ashwagandha,Herbal,148,34.58," ? 5,117.84 ",0.13,1,Canada,Walmart,,,,,
7/29/2024,Melatonin,Sleep Aid,161,23.47," ? 3,778.67 ",0.22,2,Canada,Walmart,,,,,
7/29/2024,Biotin,Vitamin,153,45.94," ? 7,028.82 ",0.08,0,USA,Amazon,,,,,
7/29/2024,Green Tea Extract,Fat Burner,162,46.09," ? 7,466.58 ",0.02,1,Canada,Walmart,,,,,
7/29/2024,Iron Supplement,Mineral,126,42.66," ? 5,375.16 ",0.04,1,USA,Walmart,,,,,
7/29/2024,Electrolyte Powder,Hydration,173,50.13," ? 8,672.49 ",0.23,5,UK,Amazon,,,,,
8/5/2024,Whey Protein,Protein,168,58.13," ? 9,765.84 ",0.2,3,UK,Walmart,,,,,
8/5/2024,Vitamin C,Vitamin,161,14.08," ? 2,266.88 ",0.06,4,Canada,Walmart,,,,,
8/5/2024,Fish Oil,Omega,150,52," ? 7,800.00 ",0.02,1,Canada,Amazon,,,,,
8/5/2024,Multivitamin,Vitamin,145,25.38," ? 3,680.10 ",0.05,0,Canada,Walmart,,,,,
8/5/2024,Pre-Workout,Performance,155,35.44," ? 5,493.20 ",0.07,0,Canada,Amazon,,,,,
8/5/2024,BCAA,Amino Acid,144,40.07," ? 5,770.08 ",0.19,1,UK,Amazon,,,,,
8/5/2024,Creatine,Performance,155,58.03," ? 8,994.65 ",0.04,6,Canada,iHerb,,,,,
8/5/2024,Zinc,Mineral,146,38.62," ? 5,638.52 ",0.12,2,UK,iHerb,,,,,
8/5/2024,Collagen Peptides,Protein,146,34.44," ? 5,028.24 ",0.13,0,USA,iHerb,,,,,
8/5/2024,Magnesium,Mineral,174,30.46," ? 5,300.04 ",0.04,2,Canada,Walmart,,,,,
8/5/2024,Ashwagandha,Herbal,143,21.23," ? 3,035.89 ",0.01,2,Canada,Amazon,,,,,
8/5/2024,Melatonin,Sleep Aid,155,12.37," ? 1,917.35 ",0.22,0,UK,iHerb,,,,,
8/5/2024,Biotin,Vitamin,173,27.02," ? 4,674.46 ",0.19,3,USA,iHerb,,,,,
8/5/2024,Green Tea Extract,Fat Burner,145,31.66," ? 4,590.70 ",0.23,2,USA,iHerb,,,,,
8/5/2024,Iron Supplement,Mineral,140,21.52," ? 3,012.80 ",0.07,0,Canada,iHerb,,,,,
8/5/2024,Electrolyte Powder,Hydration,156,29.37," ? 4,581.72 ",0.16,1,UK,Amazon,,,,,
8/12/2024,Whey Protein,Protein,126,16.3," ? 2,053.80 ",0.21,2,UK,Walmart,,,,,
8/12/2024,Vitamin C,Vitamin,126,23.93," ? 3,015.18 ",0.14,1,Canada,iHerb,,,,,
8/12/2024,Fish Oil,Omega,149,16.89," ? 2,516.61 ",0.19,3,UK,Amazon,,,,,
8/12/2024,Multivitamin,Vitamin,176,47," ? 8,272.00 ",0.18,4,UK,iHerb,,,,,
8/12/2024,Pre-Workout,Performance,141,12.73," ? 1,794.93 ",0.16,1,Canada,Walmart,,,,,
8/12/2024,BCAA,Amino Acid,160,28.24," ? 4,518.40 ",0.13,0,UK,Walmart,,,,,
8/12/2024,Creatine,Performance,147,19.16," ? 2,816.52 ",0.22,0,Canada,Walmart,,,,,
8/12/2024,Zinc,Mineral,155,55.6," ? 8,618.00 ",0.2,0,UK,Amazon,,,,,
8/12/2024,Collagen Peptides,Protein,163,56.12," ? 9,147.56 ",0.18,3,USA,Amazon,,,,,
8/12/2024,Magnesium,Mineral,130,51.06," ? 6,637.80 ",0.22,0,UK,iHerb,,,,,
8/12/2024,Ashwagandha,Herbal,175,40.73," ? 7,127.75 ",0.17,0,UK,Walmart,,,,,
8/12/2024,Melatonin,Sleep Aid,146,48.13," ? 7,026.98 ",0.21,2,USA,iHerb,,,,,
8/12/2024,Biotin,Vitamin,136,45.04," ? 6,125.44 ",0.14,2,USA,Amazon,,,,,
8/12/2024,Green Tea Extract,Fat Burner,162,16.23," ? 2,629.26 ",0.23,2,UK,Walmart,,,,,
8/12/2024,Iron Supplement,Mineral,154,56.58," ? 8,713.32 ",0.14,1,Canada,iHerb,,,,,
8/12/2024,Electrolyte Powder,Hydration,147,30.79," ? 4,526.13 ",0.22,1,USA,iHerb,,,,,
8/19/2024,Whey Protein,Protein,163,51.22," ? 8,348.86 ",0.18,3,UK,iHerb,,,,,
8/19/2024,Vitamin C,Vitamin,146,52.12," ? 7,609.52 ",0.12,0,USA,Walmart,,,,,
8/19/2024,Fish Oil,Omega,133,47.55," ? 6,324.15 ",0.18,0,USA,Amazon,,,,,
8/19/2024,Multivitamin,Vitamin,164,49.65," ? 8,142.60 ",0.12,2,USA,Walmart,,,,,
8/19/2024,Pre-Workout,Performance,146,52.07," ? 7,602.22 ",0.01,4,USA,iHerb,,,,,
8/19/2024,BCAA,Amino Acid,155,41.4," ? 6,417.00 ",0.03,1,USA,Amazon,,,,,
8/19/2024,Creatine,Performance,158,42.62," ? 6,733.96 ",0.05,1,USA,Amazon,,,,,
8/19/2024,Zinc,Mineral,155,38.25," ? 5,928.75 ",0.15,1,USA,iHerb,,,,,
8/19/2024,Collagen Peptides,Protein,163,30.66," ? 4,997.58 ",0.19,5,Canada,Amazon,,,,,
8/19/2024,Magnesium,Mineral,136,53.92," ? 7,333.12 ",0.09,1,Canada,iHerb,,,,,
8/19/2024,Ashwagandha,Herbal,149,23.04," ? 3,432.96 ",0.01,0,USA,iHerb,,,,,
